FAP_2021,Intitulé FAP,Rome,Qualification,Intitulé Rome,,,,,
S2X81,Agents de maîtrise de l'hôtellerie et de la gestion des structures de loisirs,G1403,Q_1235678,Gestion de structure de loisirs ou d'hébergement touristique,,,,,
S3X90,Patrons et cadres de l’hôtellerie et de la restauration,G1404,Q_049,Management d'établissement de restauration collective,,,,,
S2X80,Agents de maîtrise de la restauration,G1404,Q_1235678,Management d'établissement de restauration collective,,,,,
T0X60a,Coiffeurs,D1202,,Coiffure,,,,,
T0X60b,"Esthéticiens, manucure, hydrothérapie",D1203,,Hydrothérapie,,,,,
T0X60b,"Esthéticiens, manucure, hydrothérapie",D1208,,Soins esthétiques et corporels,,,,,
T1X60,Personnels de ménage chez des particuliers,K1304,,Services domestiques,,,,,
T2A60,Aides à domicile et auxiliaires de vie,K1302,,Assistance auprès d'adultes,,,,,
T2A60,Aides à domicile et auxiliaires de vie,K1305,,Intervention sociale et familiale,,,,,
T2B60a,"Assistants maternels, assistants familiaux et gardes à domicile",K1303,,Assistance auprès d'enfants,,,,,
T3X60,Concierges,K2501,,Gardiennage de locaux,,,,,
T3X61,Agents de sécurité et de surveillance,K2502,,Management de sécurité privée,,,,,
T3X61,Agents de sécurité et de surveillance,K2503,,Sécurité et surveillance privées,,,,,
B6X73,Techniciens et agents de maîtrise de chantiers du BTP,I1501,Q_789,Intervention en grande hauteur,,,,,
B2X31a,"Ouvriers peu qualifiés en travaux de façade, d'étanchéité et d'isolation",I1501,Q_125,Intervention en grande hauteur,,,,,
B2X31b,"Ouvriers qualifiés en travaux de façade, d'étanchéité et d'isolation",I1501,Q_0346,Intervention en grande hauteur,,,,,
T4X60,Agents d'entretien de locaux,K2202,,Lavage de vitres,,,,,
T4X60,Agents d'entretien de locaux,K2203,,Management et inspection en propreté de locaux,,,,,
T4X60,Agents d'entretien de locaux,K2204,,Nettoyage de locaux,,,,,
T4X61,Agents de service hospitaliers,J1301,,Personnel polyvalent des services hospitaliers,,,,,
T4X62a,Agents d'entretien des espaces urbains,I1201,,Entretien d'affichage et mobilier urbain,,,,,
T4X62a,Agents d'entretien des espaces urbains,I1202,,Entretien et surveillance du tracé routier,,,,,
T4X62b,Agents d'entretien industriel,I1503,Q_0123456,Intervention en milieux et produits nocifs,,,,,
T4X62b,Agents d'entretien industriel,K2301,Q_0123456,Distribution et assainissement d'eau,,,,,
T4X62a,Agents d'entretien des espaces urbains,K2303,,Nettoyage des espaces urbains,,,,,
T4X62b,Agents d'entretien industriel,K2304,,Revalorisation de produits industriels,,,,,
T4X62a,Agents d'entretien des espaces urbains,K2305,,Salubrité et traitement de nuisibles,,,,,
T6X61a,"Personnels d'attraction, de structures de loisirs et personnels techniques des jeux",G1205,,Personnel d'attractions ou de structures de loisirs,,,,,
T6X61a,"Personnels d'attraction, de structures de loisirs et personnels techniques des jeux",G1206,,Personnel technique des jeux,,,,,
T6X61b,Chargés en développement personnel et en bien-être de la personne,K1103,,Développement personnel et bien-être de la personne,,,,,
T6X61c,Personnels des services funéraires,K2601,,Conduite d'opérations funéraires,,,,,
T6X61c,Personnels des services funéraires,K2602,,Conseil en services funéraires,,,,,
T6X61c,Personnels des services funéraires,K2603,,Thanatopraxie,,,,,
U0X80,Assistants de la communication,E1101,Q_01235678,Animation de site multimédia,,,,,
U0X80,Assistants de la communication,E1103,Q_01235678,Communication,,,,,
U0X80,Assistants de la communication,E1107,Q_01235678,Organisation d'événementiel,,,,,
U0X80,Assistants de la communication,E1401,Q_01235678,Développement et promotion publicitaire,,,,,
U0X80,Assistants de la communication,E1402,Q_01235678,Élaboration de plan média,,,,,
U0X81,Interprètes,E1108,,"Traduction, interprétariat",,,,,
U0X90,Cadres de la communication,E1101,Q_49,Animation de site multimédia,,,,,
U0X90,Cadres de la communication,E1103,Q_49,Communication,,,,,
U0X90,Cadres de la communication,E1107,Q_49,Organisation d'événementiel,,,,,
U0X90,Cadres de la communication,E1401,Q_49,Développement et promotion publicitaire,,,,,
U0X90,Cadres de la communication,E1402,Q_49,Élaboration de plan média,,,,,
U1X80a,Producteurs de spectacles et promoteurs d'artistes,L1303,,Promotion d'artistes et de spectacles *,,,,,
U0X91,Cadres et techniciens de la documentation,K1601,,Gestion de l'information et de la documentation,,,,,
U0X92a,Professionnels de l'édition,E1105,,Coordination d'édition,,,,,
U0X92b,Journalistes et responsable de l'information média,E1106,,Journalisme et information média,,,,,
U1X80d,Techniciens du décor et de la régie,E1204,,Projection cinéma,,,,,
U1X80a,Producteurs de spectacles et promoteurs d'artistes,L1302,,"Production et administration spectacle, cinéma et audiovisuel",,,,,
U1X80b,Techniciens de la réalisation cinématographique et audiovisuelle,L1304,,Réalisation cinématographique et audiovisuelle,,,,,
U1X80c,Techniciens de la préparation de spectacles,L1501,,Coiffure et maquillage spectacle,,,,,
U1X80c,Techniciens de la préparation de spectacles,L1502,,Costume et Habillage spectacle,,,,,
U1X80c,Techniciens de la préparation de spectacles,L1503,,Décor et accessoires spectacle,,,,,
U1X80d,Techniciens du décor et de la régie,L1504,,Éclairage spectacle,,,,,
U1X80b,Techniciens de la réalisation cinématographique et audiovisuelle,L1505,,Image cinématographique et télévisuelle,,,,,
U1X80d,Techniciens du décor et de la régie,L1506,,Machinerie spectacle,,,,,
U1X80b,Techniciens de la réalisation cinématographique et audiovisuelle,L1507,,Montage et post-production,,,,,
U1X80d,Techniciens du décor et de la régie,L1508,,Prise de son et sonorisation,,,,,
U1X80d,Techniciens du décor et de la régie,L1509,,Régie générale,,,,,
U1X81,Photographes,E1201,,Photographie,,,,,
U1X82a,Concepteur-décorateur d’espaces,B1301,,Décoration d'espaces vente,,,,,
U1X82b,Concepteur-designer de produits,B1805,,Stylisme,,,,,
U1X82c,Concepteur et réalisateur multimédia,E1104,,Conception de contenus multimédias,,,,,
U1X82c,Concepteur et réalisateur multimédia,E1205,,Réalisation de contenus multimédias,,,,,
U1X82a,Concepteur-décorateur d’espaces,F1102,Q_0123456,Conception aménagement d'espaces intérieurs,,,,,
U1X82b,Concepteur-designer de produits,H1204,,Design industriel,,,,,
U1X82d,Concepteurs et réalisateurs de films d'animation,L1510,,Films d'animation et effets spéciaux,,,,,
U1X91b,Enseignants artistiques,K2105,,Enseignement artistique,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1101,,Animation musicale et scénique,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1102,,Mannequinat et pose artistique,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1103,,Présentation de spectacles ou d'émissions,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1201,,Danse,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1202,,Musique et chant,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1203,,Art dramatique,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1204,,Arts du cirque et arts visuels,,,,,
U1X91a,Artistes interprètes et metteurs en scène,L1301,,Mise en scène de spectacles vivants,,,,,
U1X92,Écrivains,E1102,,"Écriture d'ouvrages, de livres",,,,,
U1X93,Artistes plasticiens,B1101,,Création en arts plastiques,,,,,
V0X60a,Aide aux soins des animaux,A1501,,Aide aux soins animaux,,,,,
V0X60b,Assistants médico-techniques,J1303,,Assistance médico-technique,,,,,
T2B60c,Aide en puériculture,J1304,,Aide en puériculture,,,,,
V0X60c,Aides-soignants,J1501,,"Soins d'hygiène, de confort du patient",,,,,
V4X84,Aides médico-psychologiques,K1301,,Accompagnement médicosocial,,,,,
V1X80,Infirmiers et sages-femmes,J1502,,Coordination de services médicaux ou paramédicaux,,,,,
V1X80b,"Infirmiers spécialisés, en anesthésie, en bloc opératoire",J1503,,Soins infirmiers spécialisés en anesthésie,,,,,
V1X80b,"Infirmiers spécialisés, en anesthésie, en bloc opératoire",J1504,,Soins infirmiers spécialisés en bloc opératoire,,,,,
V1X80a,Infirmiers généralistes et de prévention,J1505,,Soins infirmiers spécialisés en prévention,,,,,
V1X80a,Infirmiers généralistes et de prévention,J1506,,Soins infirmiers généralistes,,,,,
V1X80c,Infirmiers spécialisés en puériculture,J1507,,Soins infirmiers spécialisés en puériculture,,,,,
V1X80d,Sages-femmes,J1104,,Suivi de la grossesse et de l'accouchement,,,,,
V2X90,Médecins,J1101,,Médecine de prévention,,,,,
V2X90,Médecins,J1102,,Médecine généraliste et spécialisée,,,,,
V2X90,Médecins,K1402,,Conseil en Santé Publique *,,,,,
V2X91,Dentistes,J1103,,Médecine dentaire,,,,,
V2X92,Vétérinaires,A1504,,Santé animale,,,,,
V2X93b,Biologistes médicaux,J1201,,Biologie médicale,,,,,
V2X93a,Pharmaciens,J1202,,Pharmacie,,,,,
V3X70a,Techniciens de laboratoire médical,J1302,,Analyses médicales,,,,,
V3X70b,Techniciens en imagerie médicale,J1306,,Imagerie médicale,,,,,
V3X70c,Préparation en pharmacie,J1307,,Préparation en pharmacie,,,,,
V3X71a,"Prothèses, orthèses et audioprothèses",J1401,,Audioprothèses,,,,,
V3X71b,Optique – lunetterie,J1405,,Optique – lunetterie,,,,,
V3X71c,Prothèses dentaires,J1410,,Prothèses dentaires,,,,,
V3X71a,"Prothèses, orthèses et audioprothèses",J1411,,Prothèses et orthèses,,,,,
V3X80a,Diététique,J1402,,Diététique,,,,,
V3X80b,Ergothérapeute,J1403,,Ergothérapie,,,,,
V3X80c,masseurs-kinésithérapeuthes,J1404,,Kinésithérapie,,,,,
V3X80d,Orthophonistes et spécialistes de l'orthoptique,J1406,,Orthophonie,,,,,
V3X80d,Orthophonistes et spécialistes de l'orthoptique,J1407,,Orthoptique,,,,,
V3X80f,Ostéopathie et chiropraxie,J1408,,Ostéopathie et chiropraxie,,,,,
V3X80g,Pédicurie et podologie,J1409,,Pédicurie et podologie,,,,,
V3X80h,Psychomotricien,J1412,,Rééducation en psychomotricité,,,,,
V3X90,"Psychologues, psychothérapeutes",K1104,,Psychologie,,,,,
V4X80,Professionnels de l’orientation et de l’insertion professionnelle,K1801,,Conseil en emploi et insertion socioprofessionnelle,,,,,
V4X80,Professionnels de l’orientation et de l’insertion professionnelle,K2112,,Orientation scolaire et professionnelle,,,,,
V4X83a,Éducateurs de jeunes enfants,K1202,,Éducation de jeunes enfants,,,,,
V4X83b,"Éducateurs techniques spécialisés, moniteurs d’ateliers",K1203,,Encadrement technique en insertion professionnelle,,,,,
V4X85d,Accueillants et médiateurs sociaux,K1204,,Facilitation de la vie sociale,,,,,
V4X83b,"Éducateurs techniques spécialisés, moniteurs d’ateliers",K1207,,Intervention socioéducative,,,,,
V4X85a,Agents de médiation conjugale et familiale et aide aux bénéficiaires d'une mesure de protection juridique,K1101,,Accompagnement et médiation familiale,,,,,
V4X85a,Agents de médiation conjugale et familiale et aide aux bénéficiaires d'une mesure de protection juridique,K1102,,Aide aux bénéficiaires d'une mesure de protection juridique,,,,,
V4X85c,action et médiation sociale,K1201,,Action sociale,,,,,
V4X85d,Accueillants et médiateurs sociaux,K1205,,Information et médiation sociale,,,,,
V5X81,Professionnels de l'animation socioculturelle,G1202,,Animation d'activités culturelles ou ludiques,,,,,
V5X81,Professionnels de l'animation socioculturelle,G1203,,Animation de loisirs auprès d'enfants ou d'adolescents,,,,,
V5X81,Professionnels de l'animation socioculturelle,K1206,,Intervention socioculturelle,,,,,
V5X82,Sportifs et animateurs sportifs,G1204,,Éducation en activités sportives,,,,,
V5X82,Sportifs et animateurs sportifs,L1401,,Sportif professionnel,,,,,
V5X84a,Surveillants d'établissements scolaires,K2104,,Éducation et surveillance au sein d'établissements d'enseignement,,,,,
W0X80,Professeurs des écoles,K2106,,Enseignement des écoles,,,,,
W0X90,Professeurs du secondaire,K2107,,Enseignement général du second degré,,,,,
W0X90,Professeurs du secondaire,K2109,,Enseignement technique et professionnel,,,,,
W0X91,Directeurs d’établissements du secondaire ou du supérieur et inspecteurs,K2103,,Direction d'établissement et d'enseignement,,,,,
W0X92,Professeurs du supérieur,K2108,,Enseignement supérieur,,,,,
W1X80a,Formateurs en conduite,K2110,,Formation en conduite de véhicules,,,,,
W1X80b,Formateurs professionnels,K2111,,Formation professionnelle,,,,,
